# wavelength(mic), abs_k(a=0.01mic), abs_k(a=0.1mic), abs_k(a=1mic)
1.9936e-02	7.8225e+04	2.0702e+04	2.1471e+03
2.0090e-02	7.8679e+04	2.0689e+04	2.1455e+03
2.0246e-02	7.9128e+04	2.0681e+04	2.1440e+03
2.0403e-02	7.9564e+04	2.0682e+04	2.1425e+03
2.0561e-02	8.0078e+04	2.0695e+04	2.1410e+03
2.0720e-02	8.0580e+04	2.0703e+04	2.1394e+03
2.0880e-02	8.1054e+04	2.0703e+04	2.1379e+03
2.1042e-02	8.1556e+04	2.0717e+04	2.1378e+03
2.1205e-02	8.2044e+04	2.0731e+04	2.1372e+03
2.1369e-02	8.2511e+04	2.0746e+04	2.1357e+03
2.1534e-02	8.3003e+04	2.0748e+04	2.1342e+03
2.1701e-02	8.3502e+04	2.0749e+04	2.1333e+03
2.1869e-02	8.4009e+04	2.0750e+04	2.1333e+03
2.2038e-02	8.4522e+04	2.0764e+04	2.1319e+03
2.2209e-02	8.5036e+04	2.0778e+04	2.1304e+03
2.2381e-02	8.5552e+04	2.0792e+04	2.1289e+03
2.2554e-02	8.6087e+04	2.0794e+04	2.1288e+03
2.2729e-02	8.6645e+04	2.0802e+04	2.1281e+03
2.2905e-02	8.7230e+04	2.0818e+04	2.1266e+03
2.3082e-02	8.6340e+04	2.0773e+04	2.1236e+03
2.3261e-02	8.6222e+04	2.0749e+04	2.1213e+03
2.3441e-02	8.6912e+04	2.0749e+04	2.1198e+03
2.3622e-02	8.7621e+04	2.0749e+04	2.1183e+03
2.3805e-02	8.8302e+04	2.0757e+04	2.1175e+03
2.3989e-02	8.8957e+04	2.0773e+04	2.1175e+03
2.4175e-02	8.9624e+04	2.0787e+04	2.1146e+03
2.4362e-02	9.0311e+04	2.0794e+04	2.1123e+03
2.4551e-02	9.1019e+04	2.0794e+04	2.1108e+03
2.4741e-02	9.1723e+04	2.0795e+04	2.1108e+03
2.4932e-02	9.2409e+04	2.0804e+04	2.1092e+03
2.5125e-02	9.3079e+04	2.0819e+04	2.1063e+03
2.5320e-02	9.3757e+04	2.0835e+04	2.1063e+03
2.5516e-02	9.4459e+04	2.0842e+04	2.1054e+03
2.5714e-02	9.5176e+04	2.0844e+04	2.1040e+03
2.5913e-02	9.5844e+04	2.0858e+04	2.1035e+03
2.6113e-02	9.6527e+04	2.0881e+04	2.1027e+03
2.6315e-02	9.7220e+04	2.0910e+04	2.1016e+03
2.6519e-02	9.7892e+04	2.0925e+04	2.1002e+03
2.6724e-02	9.8569e+04	2.0932e+04	2.0989e+03
2.6931e-02	9.9250e+04	2.0934e+04	2.0978e+03
2.7140e-02	9.9925e+04	2.0949e+04	2.0958e+03
2.7350e-02	1.0060e+05	2.0964e+04	2.0950e+03
2.7562e-02	1.0129e+05	2.0977e+04	2.0948e+03
2.7775e-02	1.0195e+05	2.0978e+04	2.0933e+03
2.7990e-02	1.0260e+05	2.0988e+04	2.0925e+03
2.8207e-02	1.0324e+05	2.1003e+04	2.0919e+03
2.8425e-02	1.0391e+05	2.1018e+04	2.0909e+03
2.8645e-02	1.0459e+05	2.1034e+04	2.0902e+03
2.8867e-02	1.0529e+05	2.1049e+04	2.0897e+03
2.9090e-02	1.0593e+05	2.1064e+04	2.0886e+03
2.9316e-02	1.0658e+05	2.1071e+04	2.0866e+03
2.9543e-02	1.0724e+05	2.1074e+04	2.0843e+03
2.9771e-02	1.0793e+05	2.1089e+04	2.0839e+03
3.0002e-02	1.0859e+05	2.1104e+04	2.0827e+03
3.0234e-02	1.0925e+05	2.1117e+04	2.0814e+03
3.0468e-02	1.0990e+05	2.1118e+04	2.0809e+03
3.0704e-02	1.1055e+05	2.1137e+04	2.0801e+03
3.0942e-02	1.1120e+05	2.1162e+04	2.0791e+03
3.1181e-02	1.1185e+05	2.1163e+04	2.0787e+03
3.1423e-02	1.1248e+05	2.1174e+04	2.0778e+03
3.1666e-02	1.1311e+05	2.1188e+04	2.0769e+03
3.1911e-02	1.1372e+05	2.1203e+04	2.0764e+03
3.2158e-02	1.1436e+05	2.1219e+04	2.0745e+03
3.2407e-02	1.1500e+05	2.1234e+04	2.0724e+03
3.2658e-02	1.1564e+05	2.1250e+04	2.0719e+03
3.2911e-02	1.1625e+05	2.1254e+04	2.0710e+03
3.3165e-02	1.1685e+05	2.1257e+04	2.0701e+03
3.3422e-02	1.1746e+05	2.1272e+04	2.0696e+03
3.3681e-02	1.1809e+05	2.1288e+04	2.0688e+03
3.3942e-02	1.1872e+05	2.1301e+04	2.0673e+03
3.4204e-02	1.1930e+05	2.1301e+04	2.0648e+03
3.4469e-02	1.1990e+05	2.1312e+04	2.0634e+03
3.4736e-02	1.2050e+05	2.1327e+04	2.0625e+03
3.5005e-02	1.2108e+05	2.1341e+04	2.0615e+03
3.5276e-02	1.2170e+05	2.1346e+04	2.0608e+03
3.5549e-02	1.2232e+05	2.1351e+04	2.0599e+03
3.5824e-02	1.2290e+05	2.1367e+04	2.0578e+03
3.6102e-02	1.2347e+05	2.1381e+04	2.0567e+03
3.6381e-02	1.2405e+05	2.1391e+04	2.0557e+03
3.6663e-02	1.2462e+05	2.1393e+04	2.0547e+03
3.6947e-02	1.2523e+05	2.1405e+04	2.0532e+03
3.7233e-02	1.2584e+05	2.1420e+04	2.0517e+03
3.7521e-02	1.2642e+05	2.1435e+04	2.0502e+03
3.7811e-02	1.2697e+05	2.1450e+04	2.0495e+03
3.8104e-02	1.2752e+05	2.1461e+04	2.0485e+03
3.8399e-02	1.2812e+05	2.1462e+04	2.0459e+03
3.8696e-02	1.2869e+05	2.1474e+04	2.0450e+03
3.8996e-02	1.2926e+05	2.1489e+04	2.0440e+03
3.9298e-02	1.2983e+05	2.1504e+04	2.0419e+03
3.9602e-02	1.3038e+05	2.1507e+04	2.0408e+03
3.9909e-02	1.3094e+05	2.1507e+04	2.0398e+03
4.0218e-02	1.3149e+05	2.1508e+04	2.0388e+03
4.0529e-02	1.3202e+05	2.1520e+04	2.0370e+03
4.0843e-02	1.3256e+05	2.1529e+04	2.0352e+03
4.1159e-02	1.3311e+05	2.1529e+04	2.0337e+03
4.1478e-02	1.3363e+05	2.1529e+04	2.0313e+03
4.1799e-02	1.3416e+05	2.1529e+04	2.0294e+03
4.2122e-02	1.3473e+05	2.1529e+04	2.0290e+03
4.2448e-02	1.3528e+05	2.1530e+04	2.0267e+03
4.2777e-02	1.3582e+05	2.1536e+04	2.0244e+03
4.3108e-02	1.3636e+05	2.1550e+04	2.0224e+03
4.3442e-02	1.3689e+05	2.1540e+04	2.0199e+03
4.3778e-02	1.3743e+05	2.1536e+04	2.0176e+03
4.4117e-02	1.3797e+05	2.1550e+04	2.0156e+03
4.4459e-02	1.3852e+05	2.1540e+04	2.0141e+03
4.4803e-02	1.3907e+05	2.1536e+04	2.0120e+03
4.5150e-02	1.3961e+05	2.1551e+04	2.0090e+03
4.5499e-02	1.4014e+05	2.1540e+04	2.0063e+03
4.5851e-02	1.4067e+05	2.1525e+04	2.0036e+03
4.6206e-02	1.4122e+05	2.1511e+04	2.0006e+03
4.6564e-02	1.4177e+05	2.1508e+04	1.9975e+03
4.6925e-02	1.4230e+05	2.1501e+04	1.9949e+03
4.7288e-02	1.4281e+05	2.1486e+04	1.9930e+03
4.7654e-02	1.4339e+05	2.1485e+04	1.9886e+03
4.8023e-02	1.4397e+05	2.1479e+04	1.9847e+03
4.8395e-02	1.4453e+05	2.1463e+04	1.9818e+03
4.8769e-02	1.4510e+05	2.1434e+04	1.9787e+03
4.9147e-02	1.4567e+05	2.1404e+04	1.9751e+03
4.9527e-02	1.4624e+05	2.1376e+04	1.9705e+03
4.9911e-02	1.4682e+05	2.1358e+04	1.9660e+03
5.0297e-02	1.4741e+05	2.1341e+04	1.9617e+03
